"Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated","ProductRelated_Duration","BounceRates","ExitRates","PageValues","SpecialDay","Month","OperatingSystems","Browser","Region","TrafficType","VisitorType","Weekend","Revenue","TotalPages","TotalDuration","EngagementRatio","BounceExitSpread","SessionScore","Season","DurationGroup","Cluster"
0,0,0,0,23,501.6666667,0.008695652,0.01884058,0,0.6,"Feb","1","1","4","2","Returning_Visitor","FALSE","FALSE",23,501.6666667,0,0.010144928,0,"Winter","Medium","2"
2,58,2,22,31,829.1666667,0.03030303,0.040606061,0,0,"Feb","1","1","1","1","Returning_Visitor","TRUE","FALSE",35,909.1666667,0,0.010303031,0,"Winter","Medium","4"
1,9.5,0,0,23,1223,0.015217391,0.012463768,0,0,"Feb","1","1","1","2","Returning_Visitor","TRUE","FALSE",24,1232.5,0,-0.002753623,0,"Winter","Long","4"
0,0,0,0,6,467,0,0.016666667,0,0.4,"Feb","1","1","3","3","Returning_Visitor","FALSE","FALSE",6,467,0,0.016666667,0,"Winter","Medium","2"
0,0,0,0,23,737.1666667,0.008695652,0.011594203,0,0.6,"Feb","2","2","1","3","Returning_Visitor","FALSE","FALSE",23,737.1666667,0,0.002898551,0,"Winter","Medium","2"
0,0,0,0,12,129,0,0.033333333,0,0,"Feb","1","1","3","2","Returning_Visitor","FALSE","FALSE",12,129,0,0.033333333,0,"Winter","Short","4"
0,0,0,0,5,63,0,0.04,0,0,"Feb","2","2","1","3","Returning_Visitor","FALSE","FALSE",5,63,0,0.04,0,"Winter","Short","4"
0,0,0,0,5,125,0.086666667,0.166666667,0,0,"Feb","2","2","1","3","Returning_Visitor","FALSE","FALSE",5,125,0,0.08,0,"Winter","Short","4"
0,0,0,0,11,684.3333333,0.018181818,0.063636364,0,0,"Feb","2","4","6","1","Returning_Visitor","FALSE","FALSE",11,684.3333333,0,0.045454546,0,"Winter","Medium","4"
0,0,0,0,20,665.4722222,0,0.0145,0,0.8,"Feb","3","2","7","4","Returning_Visitor","TRUE","FALSE",20,665.4722222,0,0.0145,0,"Winter","Medium","2"
1,0,0,0,15,487.5,0,0.019166667,0,0.8,"Feb","1","1","2","4","Returning_Visitor","TRUE","FALSE",16,487.5,0,0.019166667,0,"Winter","Medium","2"
0,0,0,0,17,437.1666667,0.011111111,0.033333333,0,0,"Feb","2","4","1","3","Returning_Visitor","FALSE","FALSE",17,437.1666667,0,0.022222222,0,"Winter","Medium","4"
0,0,0,0,3,55,0.066666667,0.1,0,0.6,"Feb","1","1","1","3","Returning_Visitor","FALSE","FALSE",3,55,0,0.033333333,0,"Winter","Short","2"
0,0,0,0,1,0,0.2,0.2,0,0.8,"Feb","1","1","1","2","Returning_Visitor","TRUE","FALSE",1,0,0,0,0,"Winter","Zero","2"
5,41.3,0,0,24,446.9277778,0,0.008602151,0,1,"Feb","2","2","8","1","Returning_Visitor","TRUE","FALSE",29,488.2277778,0,0.008602151,0,"Winter","Medium","2"
3,87,0,0,10,320.5,0,0.015384615,0,0,"Feb","1","1","2","3","Returning_Visitor","FALSE","FALSE",13,407.5,0,0.015384615,0,"Winter","Medium","4"
0,0,0,0,7,666,0,0.014285714,0,0,"Feb","1","1","6","2","Returning_Visitor","FALSE","FALSE",7,666,0,0.014285714,0,"Winter","Medium","4"
1,0,0,0,21,405.7095238,0.010743802,0.047002635,0,0,"Feb","1","1","1","4","Returning_Visitor","FALSE","FALSE",22,405.7095238,0,0.036258833,0,"Winter","Medium","4"
0,0,0,0,1,0,0.2,0.2,0,0,"Feb","3","2","3","3","Returning_Visitor","FALSE","FALSE",1,0,0,0,0,"Winter","Zero","3"
0,0,0,0,6,163.25,0.033333333,0.033333333,0,0.6,"Feb","1","1","6","2","Returning_Visitor","FALSE","FALSE",6,163.25,0,0,0,"Winter","Short","2"
0,0,0,0,17,284.25,0,0.011764706,0,0,"Feb","3","2","6","2","Returning_Visitor","TRUE","FALSE",17,284.25,0,0.011764706,0,"Winter","Short","4"
0,0,0,0,1,0,0.2,0.2,0,0.6,"Feb","4","2","1","3","Returning_Visitor","FALSE","FALSE",1,0,0,0,0,"Winter","Zero","3"
0,0,0,0,1,0,0.2,0.2,0,0,"Feb","2","4","1","1","Returning_Visitor","FALSE","FALSE",1,0,0,0,0,"Winter","Zero","3"
0,0,0,0,8,260,0.008333333,0.025,0,0.8,"Feb","3","2","1","3","Returning_Visitor","TRUE","FALSE",8,260,0,0.016666667,0,"Winter","Short","2"
0,0,16,1210.397619,5,279.8571429,0.003174603,0.012764202,0,0,"Mar","2","2","1","8","Returning_Visitor","FALSE","FALSE",21,1490.2547619,0,0.009589599,0,"Spring","Long","1"
0,0,0,0,20,927.45,0.011111111,0.027248677,8.000740741,0,"Mar","1","1","3","1","Returning_Visitor","FALSE","FALSE",20,927.45,0.40003703705,0.016137566,7.6962563511993,"Spring","Medium","4"
2,9,0,0,50,836.8,0,0.006339869,0,0,"Mar","2","2","3","2","Returning_Visitor","FALSE","FALSE",52,845.8,0,0.006339869,0,"Spring","Medium","4"
10,293.7782051,2,153,96,3283.166739,0.001960784,0.013509414,0,0,"Mar","3","2","6","2","Returning_Visitor","TRUE","FALSE",108,3729.9449441,0,0.01154863,0,"Spring","Very Long","1"
9,111.5,1,48.5,49,1868.819697,0,0.020708874,1.706014966,0,"Mar","2","2","7","2","Returning_Visitor","FALSE","TRUE",59,2028.819697,0.0289155078983051,0.020708874,1.67068531702699,"Spring","Long","1"
3,47,1,51,68,3008.124108,0.007142857,0.016727891,46.53017511,0,"Mar","2","2","1","1","Returning_Visitor","FALSE","FALSE",72,3106.124108,0.646252432083333,0.009585034,45.4250246804239,"Spring","Very Long","4"
0,0,0,0,2,0,0.2,0.2,0,0,"Mar","1","1","1","3","Returning_Visitor","FALSE","FALSE",2,0,0,0,0,"Spring","Zero","3"
3,1226,5,3,24,3230.25,0.036190476,0.096,0,0,"Mar","2","2","1","2","Returning_Visitor","FALSE","FALSE",32,4459.25,0,0.059809524,0,"Spring","Very Long","1"
3,52,0,0,9,319,0,0.02,0,0,"Mar","1","1","1","1","Returning_Visitor","FALSE","FALSE",12,371,0,0.02,0,"Spring","Medium","4"
0,0,0,0,3,42,0,0.066666667,0,0,"Mar","2","2","3","1","Returning_Visitor","FALSE","FALSE",3,42,0,0.066666667,0,"Spring","Short","4"
0,0,0,0,22,354.3333333,0.009090909,0.057662338,0,0,"Mar","1","1","7","2","Returning_Visitor","TRUE","FALSE",22,354.3333333,0,0.048571429,0,"Spring","Medium","4"
0,0,0,0,98,3556.61241,0.002061856,0.010173465,0,0,"Mar","1","1","1","3","Returning_Visitor","FALSE","FALSE",98,3556.61241,0,0.008111609,0,"Spring","Very Long","4"
2,56,1,144,67,2563.783333,0,0.005797101,19.34265017,0,"Mar","2","2","4","2","New_Visitor","FALSE","TRUE",70,2763.783333,0.276323573857143,0.005797101,19.2305188733568,"Spring","Long","4"
3,112.9607843,0,0,13,3014.018519,0.013068182,0.06140625,0,0,"Mar","2","2","1","2","Returning_Visitor","FALSE","FALSE",16,3126.9793033,0,0.048338068,0,"Spring","Very Long","4"
0,0,0,0,17,840.2333333,0,0.001666667,109.176,0,"Mar","2","2","9","2","New_Visitor","FALSE","TRUE",17,840.2333333,6.42211764705882,0.001666667,108.994039963608,"Spring","Medium","4"
3,94,2,125,55,1970.844805,0,0.001724138,96.25511582,0,"Mar","2","4","1","2","New_Visitor","TRUE","TRUE",60,2189.844805,1.60425193033333,0.001724138,96.0891587171203,"Spring","Long","4"
1,32,0,0,50,2867,0,0.004,153.4432478,0,"Mar","2","2","7","8","Returning_Visitor","TRUE","TRUE",51,2899,3.00869113333333,0.004,152.8294748088,"Spring","Long","4"
0,0,0,0,5,43,0,0.04,0,0,"Mar","1","1","1","9","Returning_Visitor","TRUE","FALSE",5,43,0,0.04,0,"Spring","Short","4"
5,218,0,0,13,284.5,0,0.004166667,0,0,"Mar","1","1","1","2","New_Visitor","FALSE","FALSE",18,502.5,0,0.004166667,0,"Spring","Medium","4"
0,0,0,0,3,133.5,0,0.088888889,0,0,"Mar","1","2","1","8","Returning_Visitor","FALSE","FALSE",3,133.5,0,0.088888889,0,"Spring","Short","4"
1,119,0,0,12,297.6666667,0,0.008333333,0,0,"Mar","3","2","1","10","Returning_Visitor","FALSE","FALSE",13,416.6666667,0,0.008333333,0,"Spring","Medium","4"
3,281,0,0,16,453.75,0,0.005263158,0,0,"Mar","2","2","5","2","New_Visitor","FALSE","FALSE",19,734.75,0,0.005263158,0,"Spring","Medium","4"
1,18,0,0,16,1331.75,0,0.0125,33.79956701,0,"Mar","2","5","2","3","New_Visitor","FALSE","TRUE",17,1349.75,1.98820982411765,0.0125,33.377072422375,"Spring","Long","4"
2,40,0,0,5,558.5,0,0.028571429,0,0,"Mar","2","2","7","2","New_Visitor","TRUE","FALSE",7,598.5,0,0.028571429,0,"Spring","Medium","4"
3,107,0,0,4,145.8333333,0,0.016666667,0,0,"Mar","3","2","7","1","New_Visitor","FALSE","FALSE",7,252.8333333,0,0.016666667,0,"Spring","Short","4"
0,0,0,0,8,731,0,0.04375,0,0,"Mar","2","4","1","3","Returning_Visitor","FALSE","FALSE",8,731,0,0.04375,0,"Spring","Medium","4"
2,49,1,127,4,188,0.033333333,0.0375,0,0,"Mar","3","2","3","2","Returning_Visitor","FALSE","FALSE",7,364,0,0.004166667,0,"Spring","Medium","4"
0,0,0,0,14,565.3333333,0.037619048,0.04952381,0,0,"Mar","2","6","3","1","Returning_Visitor","FALSE","FALSE",14,565.3333333,0,0.011904762,0,"Spring","Medium","4"
0,0,0,0,2,50,0,0.05,0,0,"Mar","3","2","8","11","Returning_Visitor","FALSE","FALSE",2,50,0,0.05,0,"Spring","Short","4"
4,57,0,0,7,591,0.006666667,0.033333333,0,0,"Mar","1","2","6","6","Returning_Visitor","TRUE","FALSE",11,648,0,0.026666666,0,"Spring","Medium","4"
2,2,3,261,10,281,0,0.042857143,0,0,"Mar","2","2","1","2","Returning_Visitor","FALSE","FALSE",15,544,0,0.042857143,0,"Spring","Medium","4"
2,123,2,306.3333333,18,483.8333333,0,0.02,0,0,"Mar","2","2","4","1","Returning_Visitor","FALSE","FALSE",22,913.1666666,0,0.02,0,"Spring","Medium","4"
2,118,0,0,4,42,0,0.066666667,0,0,"Mar","1","2","7","3","Returning_Visitor","FALSE","FALSE",6,160,0,0.066666667,0,"Spring","Short","4"
0,0,0,0,35,1192.386111,0.005714286,0.028571429,0,0,"Mar","2","4","2","2","Returning_Visitor","FALSE","FALSE",35,1192.386111,0,0.022857143,0,"Spring","Long","4"
0,0,0,0,12,198,0.016666667,0.075,0,0,"Mar","2","2","3","2","Returning_Visitor","FALSE","FALSE",12,198,0,0.058333333,0,"Spring","Short","4"
0,0,0,0,3,15,0,0.066666667,0,0,"Mar","2","4","3","12","Returning_Visitor","FALSE","FALSE",3,15,0,0.066666667,0,"Spring","Short","4"
2,38,0,0,14,643,0,0.013333333,35.0928,0,"Mar","2","2","5","1","Returning_Visitor","FALSE","TRUE",16,681,2.1933,0.013333333,34.6248960116976,"Spring","Medium","4"
0,0,0,0,5,23,0.08,0.12,0,0,"Mar","2","2","1","1","Returning_Visitor","FALSE","FALSE",5,23,0,0.04,0,"Spring","Short","4"
0,0,0,0,4,14,0.1,0.15,0,0,"Mar","3","2","1","1","Returning_Visitor","FALSE","FALSE",4,14,0,0.05,0,"Spring","Short","3"
1,54,0,0,6,210.5,0,0.02,0,0,"Mar","2","2","1","8","New_Visitor","FALSE","FALSE",7,264.5,0,0.02,0,"Spring","Short","4"
1,993,0,0,28,1529.30467,0.001481481,0.009150327,0,0,"Mar","3","2","4","2","Returning_Visitor","FALSE","FALSE",29,2522.30467,0,0.007668846,0,"Spring","Long","4"
0,0,0,0,2,19,0,0.1,0,0,"Mar","2","2","3","11","Returning_Visitor","TRUE","FALSE",2,19,0,0.1,0,"Spring","Short","4"
5,74.25,2,84,37,1599.083333,0,0.006578947,0,0,"Mar","2","2","4","1","Returning_Visitor","FALSE","FALSE",44,1757.333333,0,0.006578947,0,"Spring","Long","4"
0,0,0,0,9,102.5,0,0.022222222,0,0,"Mar","2","2","1","3","Returning_Visitor","FALSE","FALSE",9,102.5,0,0.022222222,0,"Spring","Short","4"
0,0,0,0,16,2337,0,0.013333333,17.76266667,0,"Mar","2","2","1","1","Returning_Visitor","FALSE","TRUE",16,2337,1.110166666875,0.013333333,17.5258311203209,"Spring","Long","4"
0,0,0,0,19,1883.5,0.010526316,0.021052632,0,0,"Mar","2","2","1","3","Returning_Visitor","FALSE","FALSE",19,1883.5,0,0.010526316,0,"Spring","Long","4"
2,32,0,0,50,1245.3,0.004,0.020666667,7.146260888,0,"Mar","2","2","7","9","Returning_Visitor","TRUE","FALSE",52,1277.3,0.137428094,0.016666667,6.97057720795685,"Spring","Long","4"
6,666.8333333,0,0,22,1674.583333,0,0.014666667,0,0,"Mar","2","2","3","2","Returning_Visitor","FALSE","FALSE",28,2341.4166663,0,0.014666667,0,"Spring","Long","4"
0,0,0,0,9,132,0.011111111,0.033333333,0,0,"Mar","4","1","1","3","Returning_Visitor","TRUE","FALSE",9,132,0,0.022222222,0,"Spring","Short","4"
1,73,1,740,50,1434.255128,0,0.019230769,22.03276923,0,"Mar","2","2","3","2","Returning_Visitor","TRUE","FALSE",52,2247.255128,0.423707100576923,0.019230769,21.6090621345076,"Spring","Long","4"
2,154,0,0,18,367.25,0.005263158,0.044210526,0,0,"Mar","3","2","2","1","Returning_Visitor","TRUE","FALSE",20,521.25,0,0.038947368,0,"Spring","Medium","4"
3,49.33333333,5,303.25,7,148.5,0,0.014081633,0,0,"Mar","3","2","2","2","Returning_Visitor","FALSE","FALSE",15,501.08333333,0,0.014081633,0,"Spring","Medium","4"
3,118.5,0,0,29,1482.210784,0.006896552,0.010600255,0,0,"Mar","3","2","1","8","Returning_Visitor","TRUE","FALSE",32,1600.710784,0,0.003703703,0,"Spring","Long","4"
6,153.5,0,0,34,1048.492063,0.011578947,0.032225685,0,0,"Mar","2","6","1","1","Returning_Visitor","TRUE","FALSE",40,1201.992063,0,0.020646738,0,"Spring","Long","4"
0,0,0,0,9,478,0,0.011111111,0,0,"Mar","3","2","2","3","Returning_Visitor","TRUE","FALSE",9,478,0,0.011111111,0,"Spring","Medium","4"
0,0,0,0,16,980.25,0,0.04,0,0,"Mar","2","2","4","3","Returning_Visitor","FALSE","FALSE",16,980.25,0,0.04,0,"Spring","Medium","4"
8,72.25,1,21.5,51,1124.693074,0.022807018,0.036550087,0,0,"Mar","2","2","2","2","Returning_Visitor","FALSE","FALSE",60,1218.443074,0,0.013743069,0,"Spring","Long","4"
2,24.5,0,0,22,353.1666667,0.018181818,0.031818182,0,0,"Mar","2","5","1","3","Returning_Visitor","FALSE","FALSE",24,377.6666667,0,0.013636364,0,"Spring","Medium","4"
1,0,0,0,18,1489.083333,0.023529412,0.046470588,0,0,"Mar","2","2","8","1","Returning_Visitor","FALSE","FALSE",19,1489.083333,0,0.022941176,0,"Spring","Long","4"
0,0,1,1220,28,2389.333333,0.016666667,0.030833333,0,0,"Mar","2","2","1","3","Returning_Visitor","TRUE","FALSE",29,3609.333333,0,0.014166666,0,"Spring","Very Long","4"
0,0,0,0,7,753,0,0.00952381,0,0,"Mar","2","10","1","2","Returning_Visitor","FALSE","FALSE",7,753,0,0.00952381,0,"Spring","Medium","4"
0,0,0,0,31,688.1666667,0,0.019354839,0,0,"Mar","4","1","1","3","Returning_Visitor","FALSE","FALSE",31,688.1666667,0,0.019354839,0,"Spring","Medium","4"
0,0,0,0,14,811,0.015384615,0.041025641,0,0,"Mar","2","2","8","1","Returning_Visitor","FALSE","FALSE",14,811,0,0.025641026,0,"Spring","Medium","4"
1,22,0,0,9,415.25,0.033333333,0.048148148,0,0,"Mar","3","3","1","1","Returning_Visitor","FALSE","FALSE",10,437.25,0,0.014814815,0,"Spring","Medium","4"
16,155.6313131,0,0,32,908.013456,0.005,0.01805276,4.368515556,0,"Mar","2","2","3","2","Returning_Visitor","FALSE","TRUE",48,1063.6447691,0.09101074075,0.01305276,4.26820353414571,"Spring","Long","1"
1,21.33333333,1,235,71,2753.378571,0.012676056,0.015201207,0,0,"Mar","3","2","2","1","Returning_Visitor","TRUE","FALSE",73,3009.71190433,0,0.002525151,0,"Spring","Very Long","4"
2,191,1,100,46,2452.582143,0.007246377,0.022253906,0,0,"Mar","3","2","9","3","Returning_Visitor","TRUE","FALSE",49,2743.582143,0,0.015007529,0,"Spring","Long","4"
0,0,0,0,18,5188.5,0,0.05,0,0,"Mar","2","5","1","1","Returning_Visitor","FALSE","FALSE",18,5188.5,0,0.05,0,"Spring","Very Long","4"
0,0,0,0,2,0,0.2,0.2,0,0,"Mar","1","1","1","1","Returning_Visitor","FALSE","FALSE",2,0,0,0,0,"Spring","Zero","3"
0,0,0,0,5,57,0.08,0.12,0,0,"Mar","2","5","2","1","Returning_Visitor","FALSE","FALSE",5,57,0,0.04,0,"Spring","Short","4"
0,0,0,0,2,8,0,0.1,0,0,"Mar","2","2","5","1","Returning_Visitor","TRUE","FALSE",2,8,0,0.1,0,"Spring","Short","4"
4,96.5,0,0,19,1430.659091,0.01,0.025666667,0,0,"Mar","1","1","1","1","Returning_Visitor","FALSE","FALSE",23,1527.159091,0,0.015666667,0,"Spring","Long","4"
1,13,0,0,2,20,0,0.05,0,0,"Mar","3","2","3","2","Returning_Visitor","FALSE","FALSE",3,33,0,0.05,0,"Spring","Short","4"
5,1388.75,0,0,4,1373.75,0,0.02,0,0,"Mar","1","1","7","8","Returning_Visitor","FALSE","FALSE",9,2762.5,0,0.02,0,"Spring","Long","4"
0,0,0,0,45,844.25,0,0.01037037,0,0,"Mar","1","1","3","1","Returning_Visitor","FALSE","FALSE",45,844.25,0,0.01037037,0,"Spring","Medium","4"
0,0,1,0,7,188,0,0.033333333,0,0,"Mar","2","2","1","8","New_Visitor","FALSE","FALSE",8,188,0,0.033333333,0,"Spring","Short","4"
3,51,0,0,14,527.375,0.015555556,0.033862434,0,0,"Mar","7","1","6","1","Returning_Visitor","TRUE","FALSE",17,578.375,0,0.018306878,0,"Spring","Medium","4"
0,0,0,0,1,0,0.2,0.2,0,0,"Mar","3","3","5","2","Returning_Visitor","FALSE","FALSE",1,0,0,0,0,"Spring","Zero","3"
1,158,1,64,29,1916.761905,0.006451613,0.018709677,8.772473118,0,"Mar","2","2","3","2","Returning_Visitor","TRUE","TRUE",31,2138.761905,0.282983003806452,0.012258064,8.55280528199622,"Spring","Long","4"
0,0,0,0,9,116.3333333,0,0.066666667,0,0,"Mar","2","2","1","1","Returning_Visitor","FALSE","FALSE",9,116.3333333,0,0.066666667,0,"Spring","Short","4"
0,0,0,0,30,397,0,0.02,0,0,"Mar","2","2","7","2","Returning_Visitor","FALSE","FALSE",30,397,0,0.02,0,"Spring","Medium","4"
0,0,0,0,63,5220.083333,0,0.003329865,51.46331148,0,"Mar","2","5","3","1","Returning_Visitor","TRUE","TRUE",63,5220.083333,0.81687796,0.003329865,51.2919456003187,"Spring","Very Long","4"
0,0,0,0,20,219.3333333,0,0.011666667,0,0,"Mar","1","8","7","2","Returning_Visitor","FALSE","FALSE",20,219.3333333,0,0.011666667,0,"Spring","Short","4"
0,0,0,0,5,74,0,0.04,0,0,"Mar","2","2","1","10","Returning_Visitor","FALSE","FALSE",5,74,0,0.04,0,"Spring","Short","4"
0,0,0,0,15,1559.6,0,0.033846154,0,0,"Mar","2","4","1","1","Returning_Visitor","FALSE","FALSE",15,1559.6,0,0.033846154,0,"Spring","Long","4"
0,0,0,0,6,236.5,0,0.016666667,0,0,"Mar","1","1","1","3","Returning_Visitor","TRUE","FALSE",6,236.5,0,0.016666667,0,"Spring","Short","4"
1,10,0,0,14,348.6666667,0.035714286,0.053571429,0,0,"Mar","3","2","1","1","Returning_Visitor","TRUE","FALSE",15,358.6666667,0,0.017857143,0,"Spring","Medium","4"
0,0,0,0,1,0,0.2,0.2,0,0,"Mar","2","5","1","1","Returning_Visitor","FALSE","FALSE",1,0,0,0,0,"Spring","Zero","3"
1,28,1,47,13,224.5,0,0.014285714,0,0,"Mar","1","1","1","8","New_Visitor","FALSE","FALSE",15,299.5,0,0.014285714,0,"Spring","Short","4"
4,27,0,0,42,601.7666667,0,0.004545455,0,0,"Mar","2","5","3","3","Returning_Visitor","FALSE","FALSE",46,628.7666667,0,0.004545455,0,"Spring","Medium","4"
0,0,0,0,5,75.5,0.02,0.013333333,0,0,"Mar","1","1","2","9","Returning_Visitor","TRUE","FALSE",5,75.5,0,-0.006666667,0,"Spring","Short","4"
0,0,0,0,2,153,0,0.05,0,0,"Mar","2","5","6","1","Returning_Visitor","FALSE","FALSE",2,153,0,0.05,0,"Spring","Short","4"
4,15,0,0,10,197.2,0,0.016666667,38.99,0,"Mar","1","1","1","3","Returning_Visitor","TRUE","TRUE",14,212.2,2.785,0.016666667,38.34016665367,"Spring","Short","4"
0,0,0,0,18,3658.5,0.016666667,0.05,0,0,"Mar","4","2","9","1","Returning_Visitor","FALSE","FALSE",18,3658.5,0,0.033333333,0,"Spring","Very Long","4"
0,0,0,0,5,1162.5,0,0.025,0,0,"Mar","2","2","2","2","Returning_Visitor","FALSE","FALSE",5,1162.5,0,0.025,0,"Spring","Long","4"
0,0,0,0,32,556.6,0.014583333,0.039583333,0,0,"Mar","2","2","3","1","Returning_Visitor","FALSE","FALSE",32,556.6,0,0.025,0,"Spring","Medium","4"
0,0,0,0,3,41,0,0.033333333,0,0,"Mar","2","2","1","3","Returning_Visitor","TRUE","FALSE",3,41,0,0.033333333,0,"Spring","Short","4"
0,0,0,0,11,300.0714286,0,0.02,53.9892,0,"Mar","2","2","1","11","Returning_Visitor","TRUE","TRUE",11,300.0714286,4.90810909090909,0.02,52.909416,"Spring","Medium","4"
13,1249.809524,4,205,36,1626.625433,0.010638298,0.026186255,6.831792392,0,"Mar","3","2","2","3","Returning_Visitor","FALSE","FALSE",53,3081.434957,0.128901743245283,0.015547957,6.58211787246336,"Spring","Very Long","1"
0,0,0,0,6,69.25,0,0.044444444,0,0,"Mar","2","2","4","3","Returning_Visitor","FALSE","FALSE",6,69.25,0,0.044444444,0,"Spring","Short","4"
2,390,0,0,10,1169.1,0.02,0.05,0,0,"Mar","3","9","9","2","Returning_Visitor","FALSE","FALSE",12,1559.1,0,0.03,0,"Spring","Long","4"
0,0,0,0,8,402,0,0.038095238,0,0,"Mar","2","2","2","1","Returning_Visitor","FALSE","FALSE",8,402,0,0.038095238,0,"Spring","Medium","4"
0,0,0,0,1,0,0.2,0.2,0,0,"Mar","2","2","1","1","Returning_Visitor","FALSE","FALSE",1,0,0,0,0,"Spring","Zero","3"
0,0,0,0,35,3324.333333,0.011428571,0.024761905,0,0,"Mar","2","2","1","1","Returning_Visitor","FALSE","FALSE",35,3324.333333,0,0.013333334,0,"Spring","Very Long","4"
11,215.5238095,1,70,87,3037.499952,0.002150538,0.007722385,0,0,"Mar","2","2","5","1","Returning_Visitor","FALSE","FALSE",99,3323.0237615,0,0.005571847,0,"Spring","Very Long","1"
0,0,0,0,4,59,0,0.05,0,0,"Mar","1","1","1","10","Returning_Visitor","FALSE","FALSE",4,59,0,0.05,0,"Spring","Short","4"
1,11,0,0,51,1059.253472,0.010588235,0.022643039,0,0,"Mar","3","2","6","3","Returning_Visitor","FALSE","FALSE",52,1070.253472,0,0.012054804,0,"Spring","Long","4"
2,20,0,0,7,720,0,0.011111111,0,0,"Mar","2","2","3","6","Returning_Visitor","FALSE","FALSE",9,740,0,0.011111111,0,"Spring","Medium","4"
0,0,0,0,40,905.4856061,0.0135,0.03747619,0,0,"Mar","3","2","2","1","Returning_Visitor","FALSE","FALSE",40,905.4856061,0,0.02397619,0,"Spring","Medium","4"
0,0,0,0,1,0,0.2,0.2,0,0,"Mar","1","1","1","1","Returning_Visitor","TRUE","FALSE",1,0,0,0,0,"Spring","Zero","3"
2,8,1,14.33333333,14,603.6666667,0,0.0125,44.67925,0,"Mar","2","2","1","7","Returning_Visitor","FALSE","TRUE",17,626.00000003,2.62819117647059,0.0125,44.120759375,"Spring","Medium","4"
0,0,0,0,13,328.9166667,0,0.014285714,59.79014286,0,"Mar","3","2","1","3","Returning_Visitor","FALSE","TRUE",13,328.9166667,4.59924175846154,0.014285714,58.9359979790829,"Spring","Medium","4"
0,0,0,0,33,778.8166667,0,0.022424242,0,0,"Mar","2","5","1","1","Returning_Visitor","FALSE","FALSE",33,778.8166667,0,0.022424242,0,"Spring","Medium","4"
4,171.25,0,0,22,851.5595238,0.004545455,0.031907308,0,0,"Mar","3","2","1","1","Returning_Visitor","FALSE","FALSE",26,1022.8095238,0,0.027361853,0,"Spring","Long","4"
0,0,0,0,1,0,0.2,0.2,0,0,"Mar","1","1","8","1","Returning_Visitor","FALSE","FALSE",1,0,0,0,0,"Spring","Zero","3"
0,0,0,0,3,227.5,0,0.022222222,0,0,"Mar","2","2","1","3","Returning_Visitor","FALSE","FALSE",3,227.5,0,0.022222222,0,"Spring","Short","4"
5,227.3333333,0,0,17,528.9,0,0.002272727,0,0,"Mar","1","1","1","9","Returning_Visitor","TRUE","FALSE",22,756.2333333,0,0.002272727,0,"Spring","Medium","4"
0,0,0,0,15,872.8333333,0,0.026666667,0,0,"Mar","2","2","2","3","Returning_Visitor","TRUE","FALSE",15,872.8333333,0,0.026666667,0,"Spring","Medium","4"
0,0,0,0,2,0,0.2,0.2,0,0,"Mar","3","2","3","1","Returning_Visitor","FALSE","FALSE",2,0,0,0,0,"Spring","Zero","3"
0,0,0,0,35,835.0666667,0.012571429,0.044761905,0,0,"Mar","2","2","6","1","Returning_Visitor","FALSE","FALSE",35,835.0666667,0,0.032190476,0,"Spring","Medium","4"
0,0,0,0,4,82.5,0,0.05,0,0,"Mar","3","2","1","3","Returning_Visitor","FALSE","FALSE",4,82.5,0,0.05,0,"Spring","Short","4"
0,0,1,0,1,13,0,0.1,0,0,"Mar","3","2","3","1","Returning_Visitor","FALSE","FALSE",2,13,0,0.1,0,"Spring","Short","4"
0,0,0,0,2,9,0,0.1,0,0,"Mar","2","2","1","3","Returning_Visitor","TRUE","FALSE",2,9,0,0.1,0,"Spring","Short","4"
0,0,0,0,2,7,0,0.1,0,0,"Mar","2","2","1","1","Returning_Visitor","FALSE","FALSE",2,7,0,0.1,0,"Spring","Short","4"
0,0,0,0,12,94.5,0.033333333,0.025555556,0,0,"Mar","3","2","4","11","Returning_Visitor","FALSE","FALSE",12,94.5,0,-0.007777777,0,"Spring","Short","4"
5,86,0,0,23,267.3,0,0.016,0,0,"Mar","1","1","4","9","Returning_Visitor","TRUE","FALSE",28,353.3,0,0.016,0,"Spring","Medium","4"
0,0,0,0,29,3312.5,0.013793103,0.028965517,0,0,"Mar","2","2","1","13","Returning_Visitor","FALSE","FALSE",29,3312.5,0,0.015172414,0,"Spring","Very Long","4"
0,0,0,0,3,75,0,0.066666667,0,0,"Mar","2","5","1","3","Returning_Visitor","TRUE","FALSE",3,75,0,0.066666667,0,"Spring","Short","4"
2,7,0,0,10,75,0.05,0.11,0,0,"Mar","2","2","1","1","Returning_Visitor","FALSE","FALSE",12,82,0,0.06,0,"Spring","Short","4"
0,0,1,24,27,1547.5,0.003703704,0.014814815,0,0,"Mar","3","2","1","1","Returning_Visitor","FALSE","FALSE",28,1571.5,0,0.011111111,0,"Spring","Long","4"
7,186.9761905,2,40,35,1276.157071,0,0.008681765,0,0,"Mar","1","1","6","2","Returning_Visitor","FALSE","FALSE",44,1503.1332615,0,0.008681765,0,"Spring","Long","4"
3,138,2,136,54,2631.1,0,0.00969697,0,0,"Mar","1","2","1","2","Returning_Visitor","FALSE","FALSE",59,2905.1,0,0.00969697,0,"Spring","Long","4"
